RENGLÓN|CÓDIGO DE INSUMO|NOMBRE|CARACTERÍSTICAS|NOMBRE DE LA PRESENTACIÓN|CANTIDAD Y UNIDAD DE MEDIDA DE LA PRESENTACIÓN|CÓDIGO DE PRESENTACIÓN
292|51574|SHAMPOO|Aplicación: Cabello; Consistencia: Líquido; Tipo: 2 en 1;|Bote|700 Mililitro|60624
292|51574|SHAMPOO|Aplicación: Cabello; Consistencia: Líquido; Tipo: 2 en 1;|Sobre|10 Mililitro|66796
292|51596|SHAMPOO|Aplicación: Cabello; Clase: Neutro; Consistencia: Líquido;|Bote|1 Litro|60661
233|51603|BOTAS|Color: Negro; Material: Hule; Talla: 36;|Par|1 Unidad(es)|60668
233|51610|BOTAS|Color: Negro; Material: Hule; Talla: 37;|Par|1 Unidad(es)|60675
233|51611|BOTAS|Color: Negro; Material: Hule; Talla: 38;|Par|1 Unidad(es)|60676
233|51612|BOTAS|Color: Negro; Material: Hule; Talla: 39;|Par|1 Unidad(es)|60677
233|51632|BOTAS|Color: Negro; Material: Hule; Talla: 40;|Par|1 Unidad(es)|60788
233|51633|BOTAS|Color: Negro; Material: Hule; Talla: 41;|Par|1 Unidad(es)|60789
233|51634|BOTAS|Color: Negro; Material: Hule; Talla: 42;|Par|1 Unidad(es)|60790
233|51635|BOTAS|Color: Negro; Material: Hule; Talla: 43;|Par|1 Unidad(es)|60791
292|51815|PAÑAL PEDIÁTRICO|Color: Blanco; Material: Desechable; Tamaño: Xxl;|Paquete|50 Unidad(es)|61084
291|51887|SELLO|Ancho: 40 Milímetro(s); Arte de sello: Variado; Forma: Rectangular; Largo: 60 Milímetro(s); Líneas: 4; Material: Plástico; Tipo: Automático; Uso: Fechador;|Unidad|1 Unidad(es)|61160
294|51918|GLOBO|Diámetro: 28 Centímetro(s); Diseños: Varios; Material: Látex;|Bolsa|100 Unidad(es)|61192
294|51933|LÁPIZ PINTA CARITA|Color: Varios; Material: Plástico;|Caja|9 Unidad(es)|61208
291|51981|TIJERA CON PUNTA|Largo: 8 Pulgadas(s); Material: Acero inoxidable;|Unidad|1 Unidad(es)|61257
296|51990|JUEGO DE CUCHARAS Y TAZAS MEDIDORAS|Material: Plástico;|Juego|11 Unidad(es)|61268
268|52003|ENVASE|Capacidad: 250 Mililitro(s); Material: Plástico; Material de tapa: Plástico;|Unidad|1 Unidad(es)|61282
211|52139|FÓRMULA PARA LACTANTE DE 6 A 12 MESES| Consistencia: Polvo;  Enriquecida: Con probióticos;  Tipo: Sucedánea de leche materna; |Envase|1.1 Kilogramos|176702
211|52139|FÓRMULA PARA LACTANTE DE 6 A 12 MESES| Consistencia: Polvo;  Enriquecida: Con probióticos;  Tipo: Sucedánea de leche materna; |Envase|1.2 Kilogramos|212540
211|52151|COLORANTE|Clase: Comestible; Contenido por frasco: 30 Mililitro(s); Estado: Líquido;|Caja|4 Unidad(es)|61431
211|52151|COLORANTE|Clase: Comestible; Contenido por frasco: 30 Mililitro(s); Estado: Líquido;|Caja|6 Unidad(es)|71568
211|52196|FÓRMULA POLIMÉRICA PARA NIÑO Y ADULTO|Base: Proteína láctea; Clase: Sin lactosa; Consistencia: Polvo;|Envase|400 Gramos|61485
211|52213|FÓRMULA PARA LACTANTE|Base: Proteína de soya sin disacáridos; Clase: Sin lactosa; Consistencia: Polvo; Tipo: Sucedánea de leche materna;|Envase|400 Gramos|61516
211|52213|FÓRMULA PARA LACTANTE|Base: Proteína de soya sin disacáridos; Clase: Sin lactosa; Consistencia: Polvo; Tipo: Sucedánea de leche materna;|Envase|900 Gramos|164657
185|52224|CURSO DE COCINA BÁSICA|Tipo: Servicio;|Unidad|1 Unidad(es)|61528
185|52252|CURSO PARA ELABORACIÓN DE ARREGLOS FLORALES|Tipo: Servicio;|Unidad|1 Unidad(es)|61556
185|52260|CURSO DE PIÑATERÍA|Tipo: Servicio;|Unidad|1 Unidad(es)|61564
292|52311|JABÓN DE TOCADOR|Peso: 150 Gramos(s); Tipo: Pastilla;|Unidad|1 Unidad(es)|61616
252|52486|GUANTES|Material de la palma: Cuero; Material del dorso: Tela; Talla: Grande;|Par|1 Unidad(es)|61827
268|52635|CELOSEDA|Ancho: 5 centímetros; Tipo: Sin diseño;|Rollo|100 Yarda|61973
231|52803|FIELTRO|Ancho: 36 Pulgadas(s); Grosor: 1/8 pulgada;|Unidad|1 Yarda|62187
231|52870|LANA| Forma: Ovillo de una onza;  Material: Satín; |Unidad|1 Unidad(es)|190259
211|52895|TAMAL|Sabor: Cerdo; Tipo: Maíz nixtamalizado;|Unidad|1 Unidad(es)|62300
211|53053|EMPANADA|Relleno: Pollo;|Unidad|1 Unidad(es)|62473
268|53060|TAPADERA|Ancho: 37 Centímetro(s); Grosor: 3.3 Centímetro(s); Largo: 44 Centímetro(s); Material: Plástico; Uso: Sanitario;|Unidad|1 Unidad(es)|62484
266|53158|FOSFOMICINA| Concentración: 250mg/5ml;  Forma farmacéutica: Suspensión;  Vía de administración: Oral; |Frasco|120 Mililitro|62602
286|53187|TIJERA|Largo: 20 Centímetro(s); Material de hojas: Acero inoxidable; Material de mango: Plástico; Punta: Pico de loro; Tipo: Jardinera para mano;|Unidad|1 Unidad(es)|62638
268|53259|NYLON|Ancho: 1.5 Metro(s); Clase: Delgado; Color: Varios;|Unidad|1 Yarda|62720
268|53298|FUNDA|Color: Transparente; Material: Plástico; Tamaño: Oficio; Uso: Proteger archivo;|Paquete|100 Unidad(es)|64948
243|53374|PAPEL CONTACT| Ancho: 45 Centímetro;  Largo: 3 Metro; |Rollo|1 Unidad(es)|62899
329|53382|PULIDORA DE PISO|Contiene: Base de acero inoxidable, mango ergonómico, instalok para almohadilla; Corriente: 120 Voltio(s); Diámetro de disco: 20 Pulgadas(s); Material: Acero inoxidable; Potencia: 1 a 1.5 Caballo de Fuerza(s); Velocidad: 1500 - 2000  revoluciones por minuto;|Unidad|1 Unidad(es)|62913
291|53453|ALMOHADILLA|Ancho: 7.5 Centímetro(s); Largo: 11.5 Centímetro(s); Material: Base de plástico y fieltro; Uso: Sello;|Unidad|1 Unidad(es)|63037
231|53621|LISTÓN|Ancho: 5 Milímetro(s); Clase: Liso; Material: Seda;|Rollo|100 Yarda|63233
242|53631|PAPEL ARIEL COVER| Gramaje: 120 Gramos;  Tamaño: Oficio; |Bloc|24 Unidad(es)|63246
211|53694|CARNE|Corte: Marranito; Tipo: Res;|Empaque|1 Libra|63329
322|53699|SILLA EJECUTIVA|Diseño: Ergonómico con apoyabrazos; Rodos: 5; Tipo de tapizado: Mesh;|Unidad|1 Unidad(es)|63335
239|53714|COLCHONETA|Ancho: 90 Centímetro(s); Grosor: 4 Pulgadas(s); Largo: 1.9 Metro(s); Material: Cuerina;|Unidad|1 Unidad(es)|63357
296|53983|OLLA|Capacidad: 16 Litro(s); Clase: Con tapadera; Material: Acero inoxidable;|Unidad|1 Unidad(es)|63664
267|54097|PINTURA|Color: Blanco; Tipo: Aceite;|Cubeta|5 Galón|63792
267|54097|PINTURA|Color: Blanco; Tipo: Aceite;|Envase|1 Galón|63793
267|54098|PINTURA|Color: Negro; Tipo: Aceite;|Cubeta|5 Galón|63794
295|54099|APÓSITO|Ancho: 10 Centímetro(s); Condición: Estéril descartable; Contiene: Gasa de algodón impregnado con ungüento; Largo: 10 Centímetro(s); Tipo: No adherente;|Unidad|1 Unidad(es)|63798
241|54497|PAPEL BOND| Color: Varios;  Gramaje: 75 Gramos;  Tamaño: Carta; |Paquete|100 Unidad(es)|108346
211|54557|MANGO|Clase: Mico;|Unidad|1 Unidad(es)|64320
295|54576|ALGODÓN|Clase: Torundas; Condición: No estéril; Tipo: Absorbible;|Bolsa|160 Unidad(es)|144113
291|54619|ENGRAPADORA|Capacidad máxima de engrapado: 40 hojas; Material: Metal; Tamaño de grapas: 26/8; Tipo: Impacto;|Unidad|1 Unidad(es)|64383
211|54639|LENTEJA|Tipo: Grano;|Bolsa|1 Libra|64409
214|54941|PARAL|Ancho: 3 Pulgadas(s); Grosor: 3 Pulgadas(s); Largo: 9 Pies(s); Material: Pino;|Unidad|1 Unidad(es)|64751
329|54964|CILINDRO DE GAS| Capacidad: 100 Libra;  Incluye: Manguera y regulador;  Largo de manguera: 3 metros; |Unidad|1 Unidad(es)|64780
268|54968|NYLON|Ancho: 72 Pulgadas(s); Calibre: 12; Clase: Polietileno; Color: Negro;|Unidad|1 Yarda|140362
291|55291|SELLO|Diámetro: 24 Milímetro(s); Forma: Redonda; Material base: Plástico; Material sello: Hule; Tipo: Automático;|Unidad|1 Unidad(es)|65273
295|55502|BOLSA DE COLOSTOMÍA| Diámetro: 60 Milímetro;  Grado médico: Hipolergénico sin ablasión a la piel;  Incluye: Sello protector de ostomía y mecanismo de cierre individual;  Material: Pvc grado médico;  Paciente: Adulto;  Tipo: Hipoalergénico sin ablasión a la piel y drenable con mecanismo de cierre; |Unidad|1 Unidad(es)|65504
266|55752|PERMETRINA + BENZOCAÍNA + BENZOATO DE BENCILO|Acción: Piojos y sus liendres; Concentración: 400 mg + 2 g + 11.5 g; Forma farmacéutica: Shampoo; Vía de administración: Tópico;|Frasco|30 Mililitro|65843
299|55756|BROCHA|Cerda: Natural; Mango: Madera; Tamaño: 3 Pulgadas(s); Uso: Pintura;|Unidad|1 Unidad(es)|65853
243|55947|PAPEL CONTACT| Ancho: 18 Pulgadas;  Largo: 20 Metro; |Rollo|1 Unidad(es)|66119
322|55956|ESTANTERÍA|Alto: 2.13 Metro(s); Ancho: 0.91 Metro(s); Entrepaños: 6; Fondo: 0.5 Metro(s); Material: Metal;|Unidad|1 Unidad(es)|66136
294|56054|PELOTA|Forrado: Hule crudo; Número: 4; Tipo: Fútbol; Uso: Chaaj;|Unidad|1 Unidad(es)|66252
219|56099|MAYONESA (PARA CAPACITACIÓN)| Tipo: Salsa; |Bolsa|400 Gramos|66300
219|56100|ANISILLO (PARA CAPACITACIÓN)|Tipo: Para pastel;|Bolsa|8 Onza|73480
219|56101|AZÚCAR (PARA CAPACITACIÓN)|Clase: Blanca;|Bolsa|500 Gramos|66303
219|56101|AZÚCAR (PARA CAPACITACIÓN)|Clase: Blanca;|Saco|100 Libra|74938
219|56101|AZÚCAR (PARA CAPACITACIÓN)|Clase: Blanca;|Saco|25 Libra|74937
219|56103|LECHE (PARA CAPACITACIÓN)|Clase: Entera; Consistencia: Polvo;|Bolsa|2200 Gramos|96092
219|56105|CEREZA (GUINDA) (PARA CAPACITACIÓN)|Estado: Conserva; Grupo: Fruta;|Frasco|1 Galón|95588
211|56299|CEREAL INFANTIL SECO| Contiene: Vitaminas, minerales y probióticos;  Sabor: Arroz; |Caja|200 Gramos|66564
211|56305|CEREAL INFANTIL SECO| Contiene: Vitaminas, minerales y probióticos;  Sabor: Trigo y miel; |Caja|200 Gramos|66570
291|56335|GRAPA|Capacidad máxima de hojas aproximada: 220; Dimensión: 23/24; Tipo: Industrial;|Caja|1000 Unidad(es)|66661
266|56345|IVERMECTINA|Concentración: 0.6 %; Forma farmacéutica: Solución oral; Vía de administración: Oral;|Frasco|5 Mililitro|66685
214|56355|PALILLO PARA CHOCOBANANO|Material: Madera;|Bolsa|100 Unidad(es)|66711
214|56355|PALILLO PARA CHOCOBANANO|Material: Madera;|Bolsa|150 Unidad(es)|142027
214|56355|PALILLO PARA CHOCOBANANO|Material: Madera;|Unidad|1 Unidad(es)|134506
211|56364|FÓRMULA|Base: Proteína aislada de soya; Clase: Sin lactosa; Componentes: Hierro, dha, ara y colina, eye q plus; Consistencia: Polvo; Paciente: 12 meses en adelante;|Envase|900 Gramos|66721
292|56372|JABÓN PARA BEBÉ|Aroma: Varios; Tipo: Hipoalergénico;|Unidad|75 Gramos|66733
182|56378|ULTRASONIDO PÉLVICO|Tipo: Servicio;|Unidad|1 Unidad(es)|66740
211|56388|COMPOTA|Clase: Dulce; Sabor: Varios;|Empaque|110 Gramos|148738
211|56388|COMPOTA|Clase: Dulce; Sabor: Varios;|Empaque|113 Gramos|74626
211|56388|COMPOTA|Clase: Dulce; Sabor: Varios;|Frasco|113 Gramos|66752
182|56393|ULTRASONIDO OBSTÉTRICO|Tipo: Servicio;|Unidad|1 Unidad(es)|66757
267|56407|KITS DE CARTUCHOS PARA TINTA|Contenido de cartucho: 9 Mililitro(s); Contenido de cartucho pigmentado: 19 Mililitro(s); Tipo: Sistema continuo; Uso: Impresora;|Empaque|2 Unidad(es)|193350
211|56420|CHILACAYOTE|Estado: Sazón;|Unidad|1 Unidad(es)|66790
266|56442|DOMPERIDONA|Concentración: 10 Miligramos(s); Forma farmacéutica: Tableta; Vía de administración: Oral;|Caja|30 Unidad(es)|66819
292|56487|TOALLA SANITARIA|Material: Absorbente autoadherible; Tipo: Nocturna;|Paquete|8 Unidad(es)|66884
266|56506|CLORHIDRATO DE TERBINAFINA| Concentración: 1%;  Forma farmacéutica: Crema;  Vía de administración: Tópico; |Tubo|20 Gramos|66912
291|56535|CINTA ADHESIVA|Ancho: 2 Pulgadas(s); Color: Transparente; Largo: 30 Metro(s); Uso: Empaque;|Rollo|1 Unidad(es)|66953
268|56755|BOLSA PARA BASURA| Capacidad: 33 Galón;  Material: Plástico; |Paquete|100 Unidad(es)|158798
182|56762|EXAMEN DE AMONIO|Tipo: Servicio;|Unidad|1 Unidad(es)|67257
211|56771|SABORIZANTE|Estado: Polvo;|Empaque|1 Libra|73204
292|56775|JABÓN DE TOCADOR|Peso: 25 Gramos(s); Tipo: Pastilla;|Unidad|1 Unidad(es)|67277
182|56780|UROCULTIVO|Tipo: Servicio;|Unidad|1 Unidad(es)|67283
182|56785|EXAMEN DE ÁCIDO ÚRICO EN ORINA AL AZAR|Tipo: Servicio;|Unidad|1 Unidad(es)|67288
266|56792|QUETIAPINA|Concentración: 100mg; Forma farmacéutica: Tableta; Vía de administración: Oral;|Caja|30 Unidad(es)|67946
233|56793|BLÚMER| Material: Algodón;  Talla: 2; |Unidad|1 Unidad(es)|67296
182|56832|EXAMEN DE ÁCIDO VALPRÓICO|Tipo: Servicio;|Unidad|1 Unidad(es)|67352
182|56835|EXAMEN DE NITRÓGENO DE UREA EN SANGRE|Tipo: Servicio;|Unidad|1 Unidad(es)|67355
182|56836|EXAMEN DE NITRÓGENO DE UREA, ORINA 24 HORAS|Tipo: Servicio;|Unidad|1 Unidad(es)|67356
182|56837|EXAMEN DE ORINA COMPLETA|Tipo: Servicio;|Unidad|1 Unidad(es)|67357
182|56845|EXAMEN DE ALBÚMINA EN SANGRE|Tipo: Servicio;|Unidad|1 Unidad(es)|67365
182|56851|PLAQUETAS, RECUENTO EN SANGRE|Tipo: Servicio;|Unidad|1 Unidad(es)|67371
182|56867|EXAMEN DE ÁCIDO ÚRICO EN SANGRE|Tipo: Servicio;|Unidad|1 Unidad(es)|67387
182|56885|RESONANCIA MAGNÉTICA CEREBRAL|Tipo: Servicio;|Unidad|1 Unidad(es)|67405
182|56886|EXAMEN DE CREATININA EN LA SANGRE|Tipo: Servicio;|Unidad|1 Unidad(es)|67406
182|56906|RESONANCIA MAGNÉTICA DE COLUMNA CERVICAL|Tipo: Servicio;|Unidad|1 Unidad(es)|67426
182|56910|RESONANCIA MAGNÉTICA DE RODILLA DERECHA|Tipo: Servicio;|Unidad|1 Unidad(es)|67430
182|56912|RESONANCIA MAGNÉTICA DE RODILLA IZQUIERDA|Tipo: Servicio;|Unidad|1 Unidad(es)|67432
182|56919|EXAMEN DE HECES COMPLETO|Tipo: Servicio;|Unidad|1 Unidad(es)|67439
182|56924|EXAMEN DE HEMATOLOGÍA COMPLETA|Tipo: Servicio;|Unidad|1 Unidad(es)|67447
182|56925|EXAMEN DE HEMOGLOBINA GLICOSILADA|Tipo: Servicio;|Unidad|1 Unidad(es)|67448
233|56927|TOP|Material: Tela de algodón; Talla: S;|Unidad|1 Unidad(es)|67452
233|56929|TOP|Material: Tela de algodón; Talla: M;|Unidad|1 Unidad(es)|67454
233|56930|TOP|Material: Tela de algodón; Talla: L;|Unidad|1 Unidad(es)|67455
182|56932|RESONANCIA MAGNÉTICA COLUMNA LUMBAR Y COLUMNA DORSAL|Tipo: Servicio;|Unidad|1 Unidad(es)|67457
266|56965|BACLOFENO|Concentración: 10 Miligramos(s); Forma farmacéutica: Tableta; Vía de administración: Oral;|Empaque|30 Unidad(es)|180734
244|57043|LIBRO|Columnas: 8; Diseño: Empastado; Hojas: 400; Uso: Contabilidad;|Unidad|1 Unidad(es)|67610
296|57049|PLATO|Material: Melamina; Tipo: Plano;|Unidad|1 Unidad(es)|67616
182|57051|RAYOS X DE SENOS PARANASALES|Tipo: Servicio;|Unidad|1 Unidad(es)|67618
266|57124|NIFUROXAZIDA|Concentración: 220mg/5ml; Forma farmacéutica: Suspensión oral; Vía de administración: Oral;|Frasco|120 Mililitro|67726
182|57140|EXAMEN DE CALCIO|Tipo: Servicio;|Unidad|1 Unidad(es)|67744
233|57144|PLAYERA|Tamaño: Xs; Tela: Algodón; Tipo de impresión: Serigrafía; Uso: Unisex;|Unidad|1 Unidad(es)|67749
291|57163|TARJETA DE RED INALÁMBRICA|Antenas internas: 2; Conectividad: Wifi doble banda; Tipo: Usb; Velocidad de transferencia: 300 Megabit/Segundo(s);|Unidad|1 Unidad(es)|67768
291|57170|SELLO|Diámetro: 3 Centímetro(s); Forma: Redondo; Material base: Plástico; Material sello: Hule;|Unidad|1 Unidad(es)|67777
182|57189|EXAMEN DE GLUCOSA PRE|Tipo: Servicio;|Unidad|1 Unidad(es)|67802
182|57190|EXAMEN DE GLUCOSA POST|Tipo: Servicio;|Unidad|1 Unidad(es)|67803
182|57213|EXAMEN DE AMILASA EN SANGRE|Tipo: Servicio;|Unidad|1 Unidad(es)|67835
266|57217|MALEATO DE DEXCLORFENIRAMINA + BETAMETASONA|Concentración: (2mg + 0.25mg)/5ml; Forma farmacéutica: Jarabe; Vía de administración: Oral;|Frasco|120 Mililitro|67839
211|57234|FÓRMULA PARA LACTANTE DE 0 A 12 MESES| Base: Leche de vaca;  Clase: Confort sin lactosa;  Componentes: Nucleótidos, aa y dha;  Consistencia: Polvo;  Paciente: Con necesidades especiales de nutrición tales como intolerancia transitoria a la lactosa y/o a la proteína entera de la leche;  Tipo: Sucedánea de la leche materna; |Envase|375 Gramos|193904
233|57239|PLAYERA|Talla: M; Tela: Algodón; Tipo de impresión: Serigrafía; Uso: Unisex;|Unidad|1 Unidad(es)|67873
233|57240|PLAYERA|Talla: L; Tela: Algodón; Tipo de impresión: Serigrafía; Uso: Unisex;|Unidad|1 Unidad(es)|67874
292|57273|PAÑO LIMPIADOR|Ancho: 50 Centímetro(s); Largo: 70 Centímetro(s); Material: Algodón;|Paquete|2 Unidad(es)|67919
292|57273|PAÑO LIMPIADOR|Ancho: 50 Centímetro(s); Largo: 70 Centímetro(s); Material: Algodón;|Unidad|1 Unidad(es)|67918
182|57441|EXAMEN DE SODIO EN SANGRE|Tipo: Servicio;|Unidad|1 Unidad(es)|68126
182|57442|EXAMEN DE T3 LIBRE (FT3)|Tipo: Servicio;|Unidad|1 Unidad(es)|68127
182|57443|EXAMEN DE TIEMPO PARCIAL DE TROMBOPLASTINA (TPT)|Tipo: Servicio;|Unidad|1 Unidad(es)|68128
182|57444|EXAMEN DE PROTROMBINA (TP)|Tipo: Servicio;|Unidad|1 Unidad(es)|68129
182|57452|EXAMEN DE COLESTEROL TOTAL|Tipo: Servicio;|Unidad|1 Unidad(es)|68139
182|57454|EXAMEN DE POTASIO EN SANGRE|Tipo: Servicio;|Unidad|1 Unidad(es)|68141
182|57459|EXAMEN DE ALANINA TRANSAMINASA (ALT/SGPT/TGP)|Tipo: Servicio;|Unidad|1 Unidad(es)|68148
182|57460|EXAMEN DE CLORURO EN SANGRE|Tipo: Servicio;|Unidad|1 Unidad(es)|68149
182|57461|EXAMEN DE DESHIDROGENASA LÁCTICA (DHL)|Tipo: Servicio;|Unidad|1 Unidad(es)|68150
182|57463|EXAMEN DE FÓSFORO EN SANGRE|Tipo: Servicio;|Unidad|1 Unidad(es)|68152
182|57464|EXAMEN DEL VIRUS DE LA INMUNODEFICIENCIA HUMANA (VIH/HIV) EN SANGRE|Tipo: Servicio;|Unidad|1 Unidad(es)|68153
182|57466|EXAMEN DE HEPATITIS A, PANEL|Tipo: Servicio;|Unidad|1 Unidad(es)|68155
182|57467|EXAMEN DE HEPATITIS B, PANEL|Tipo: Servicio;|Unidad|1 Unidad(es)|68156
182|57469|EXAMEN DE GRUPO SANGUÍNEO|Tipo: Servicio;|Unidad|1 Unidad(es)|68158
182|57505|RAYOS X DE COLUMNA COMPLETA AP Y LAT|Tipo: Servicio;|Unidad|1 Unidad(es)|68221
182|57507|RAYOS X DE CRÁNEO AP Y LAT|Tipo: Servicio;|Unidad|1 Unidad(es)|68223
182|57532|EXAMEN DE TORCH IGG|Tipo: Servicio;|Unidad|1 Unidad(es)|68254
182|57533|EXAMEN DE TORCH IGM|Tipo: Servicio;|Unidad|1 Unidad(es)|68255
182|57539|RAYOS X DE PIE AP Y LAT|Tipo: Servicio;|Unidad|1 Unidad(es)|68261
291|57541|HULE PARA SELLO| Ancho: 17 Milímetro;  Largo: 45 Milímetro;  Líneas: 5; |Unidad|1 Unidad(es)|68263
182|57556|EXAMEN DE FROTIS PERIFÉRICO|Tipo: Servicio;|Unidad|1 Unidad(es)|68291
182|57557|EXAMEN DE ASPARTATO AMINOTRANSFERASA TGO/AST/SGOT|Tipo: Servicio;|Unidad|1 Unidad(es)|68292
182|57558|EXAMEN DE LA HORMONA ESTIMULANTE DE LA TIROIDES (TSH)|Tipo: Servicio;|Unidad|1 Unidad(es)|68293
182|57559|EXAMEN DE HELICOBACTER PYLORI EN HECES|Tipo: Servicio;|Unidad|1 Unidad(es)|68294
182|57566|EXAMEN DE T3 TOTAL|Tipo: Servicio;|Unidad|1 Unidad(es)|68301
182|57567|EXAMEN DE T4 TOTAL|Tipo: Servicio;|Unidad|1 Unidad(es)|68302
268|57648|SILLA|Color: Varios; Diseño: Sin apoya brazos; Material: Plástico; Soporte: 200 Libra(s);|Unidad|1 Unidad(es)|68410
292|57677|TOALLA|Ancho: 16 Centímetro(s); Clase: Húmedas; Largo: 18.3 Centímetro(s); Uso: Limpieza personal;|Paquete|80 Unidad(es)|148343
266|57691|LEVETIRACETAM|Concentración: 100mg/ml; Forma farmacéutica: Solución; Vía de administración: Oral;|Frasco|120 Mililitro|153195
233|57731|JUEGO DE PANTS Y SUDADERO|Género: Unisex; Material: Tela de algodón; Talla: L;|Unidad|1 Unidad(es)|68519
233|57732|JUEGO DE PANTS Y SUDADERO|Género: Unisex; Material: Tela de algodón; Talla: M;|Unidad|1 Unidad(es)|68520
244|57855|LIBRO DE CONTABILIDAD|Columnas: 4; Hojas: 200; Tipo: Empastado;|Unidad|1 Unidad(es)|68669
286|57967|LIMA| Forma: Triangular;  Largo: 7 3/4 pulgadas;  Material: Acero al carbono;  Tipo: Bastarda; |Unidad|1 Unidad(es)|68808
292|57986|JABÓN DE TOCADOR| Peso: 110 Gramos;  Tipo: Pastilla; |Unidad|1 Unidad(es)|68830
266|58102|VALPROATO DE MAGNESIO| Concentración: 400mg;  Forma farmacéutica: Tableta;  Vía de administración: Oral; |Caja|20 Unidad(es)|68957
266|58153|ACELERADOR DE REPARACIÓN EPIDÉRMICA| Componentes: Madecasoside y complejo mineral a base de cobre, zinc y manganeso;  Forma farmacéutica: Crema;  Vía de administración: Tópica; |Envase|40 Mililitro|69015
233|58258|PLAYERA| Material: Algodón;  Talla: 14;  Uso: Unisex; |Unidad|1 Unidad(es)|69146
233|58281|JUEGO DE PANTS Y SUDADERO| Material: Tela de algodón;  Sexo: Unisex;  Talla: 4; |Unidad|1 Unidad(es)|69178
233|58282|JUEGO DE PANTS Y SUDADERO| Material: Tela de algodón;  Sexo: Unisex;  Talla: 6; |Unidad|1 Unidad(es)|69179
233|58283|JUEGO DE PANTS Y SUDADERO| Material: Tela de algodón;  Sexo: Unisex;  Talla: 8; |Unidad|1 Unidad(es)|69180
233|58284|JUEGO DE PANTS Y SUDADERO| Material: Tela de algodón;  Sexo: Unisex;  Talla: 10; |Unidad|1 Unidad(es)|69181
185|58327|SERVICIOS DE LOGÍSTICA PARA CAPACITACIÓN EN SUS DISTINTAS MODALIDADES| Incluye: Salón, mobiliario, equipo audiovisual y alimentación (almuerzo y 1 refacción); |Unidad|1 Unidad(es)|69231
266|58356|CARBOXIMETILCISTEÍNA + CLORFENIRAMINA + DEXTROMETORFANO| Concentración: 50mg + 4mg + 0.5mg;  Forma farmacéutica: Solución;  Vía de administración: Oral; |Frasco gotero|30 Mililitro|154880
266|58452|ACETAMINOFÉN (PARACETAMOL)| Concentración: 150mg/5ml;  Forma farmacéutica: Jarabe;  Vía de administración: Oral; |Frasco|120 Mililitro|171763
185|58464|SERVICIOS DE LOGÍSTICA PARA CAPACITACIÓN EN SUS DISTINTAS MODALIDADES| Incluye: Salón, mobiliario, equipo audiovisual y alimentación (1 refacción); |Unidad|1 Unidad(es)|69394
266|58502|DOMPERIDONA| Concentración: 1mg/ml;  Forma farmacéutica: Suspensión;  Vía de administración: Oral; |Frasco|100 Mililitro|69433
322|58546|VENTILADOR| Alto: 48 Pulgadas;  Funciones: Ionizante, oscilante y temporizador;  Incluye: Control;  Tipo: Torre;  Velocidades: 3; |Unidad|1 Unidad(es)|69482
266|58591|DIMENHIDRINATO| Concentración: 15mg/5ml;  Forma farmacéutica: Jarabe;  Vía de administración: Oral; |Frasco|60 Mililitro|69540
297|58718|EXTENSIÓN ELÉCTRICA| Calibre: 16 awg;  Cantidad de tomas: 1 ;  Largo: 15 Metro; |Unidad|1 Unidad(es)|69693
211|58838|FÓRMULA ESPECIALIZADA PARA LACTANTES CON PROBLEMAS DE REGURGITACIÓN (ANTIREFLUJO)| Base: Láctea con alta proporción de caseína, con espesante de goma de semilla de algarrobo;  Consistencia: Polvo;  Tipo: Sucedánea de leche materna; |Envase|400 Gramos|107501
266|58887|DEXPANTENOL| Concentración: 5%;  Forma farmacéutica: Pomada;  Vía de administración: Tópica; |Tubo|30 Gramos|69929
268|58921|BOLSA DE GABACHA| Ancho: 8 Pulgadas;  Calibre: 2;  Largo: 12 Pulgadas;  Material: Plástico; |Empaque|100 Unidad(es)|203916
266|58925|SULFATO DE AMANTADINA| Concentración: 100mg;  Forma farmacéutica: Tableta;  Vía de administración: Oral; |Unidad|1 Unidad(es)|69973
266|59025|LANSOPRAZOL| Concentración: 30mg;  Forma farmacéutica: Sobre con microgránulos gastrorresistentes para suspensión;  Vía de administración: Oral; |Unidad|1 Unidad(es)|190664
211|59035|FÓRMULA PARA LACTANTE| Base: Proteína de soya sin disacáridos;  Clase: Sin lactosa;  Consistencia: Polvo;  Tipo: Sucedánea de leche materna; |Envase|400 Gramos|70113
233|59136|PLAYERA| Cuello: Redondo;  Género: Unisex;  Manga: Corta;  Material: Tela de algodón;  Talla: 16; |Unidad|1 Unidad(es)|70213
233|59137|PLAYERA| Cuello: Redondo;  Género: Unisex;  Manga: Corta;  Material: Tela de algodón;  Talla: S; |Unidad|1 Unidad(es)|70214
233|59138|PLAYERA| Cuello: Redondo;  Género: Unisex;  Manga: Corta;  Material: Tela de algodón;  Talla: M; |Unidad|1 Unidad(es)|70215
